,0
1814,"['for', 'those', 'doubt', 'global_warming', 'because_of', 'this', 'snow', 'vancouver', 'have', 'warm', 'winter', 'on', 'record', 'it', 'be', 'call', 'a', 'trend', 'line']"
1815,"['pretty', 'big', 'former', 'senator', 'warner', 'tie', 'climate_change', 'to', 'security', 'issue']"
1816,"['for', 'those', 'of', 'you', 'doubt', 'global_warming', 'because_of', 'this', 'snow', 'vancouver', 'have', 'have', 'it', 'be', 'warm', 'winter', 'on', 'record', 'it', 'be', 'call', 'a', 'trend', 'line']"
1817,"['for', 'those', 'of', 'you', 'doubt', 'global_warming', 'because_of', 'this', 'snow', 'vancouver', 'have', 'have', 'it', 'be', 'warm', 'winter', 'on', 'record', 'it', 'be', 'call', 'a', 'trend', 'line']"
1818,"['pretty', 'big', 'former', 'senator', 'warner', 'tie', 'climate_change', 'to', 'security', 'issue']"
1819,"['hill', 'devotes', 'article', 'to', 'baseless', 'global_warming', 'attack', 'gore', 'bashing', 'p2', 'noisemachine', 'climate']"
1820,"['msnbc', 'reporter', 'insists', 'record', 'snow', 'out', 'east', 'be', 'due_to', 'global_warming', 'tcot_ocra']"
1821,"['many', 'scientist', 'believe', 'the', 'snowpocalypse', 'be', 'more', 'evidence', 'of', 'climate_change', 'a', 'a', 'warming']"
1822,"[""i'm"", 'embarrass', 'to', 'live', 'in', 'a', 'country', 'where', 'elect', 'official', 'cite', 'a', 'snowstorm', 'a', 'proof', 'that', 'global_warming', 'be', 'a', 'hoax']"
1823,"['wow', 'we', 'have', 'a', 'blizzard', 'an', 'earthquake', 'take', 'that', 'you', 'global_warming', 'non-believers']"
1824,"['enough', 'with', 'the', 'what', 'global_warming', 'idiocy', 'it', 'be', 'neither', 'funny', 'nor', 'original', 'and', 'the', 'bizarre', 'snowfall', 'be', 'a', 'symptom', 'of', 'climate_change']"
1825,"['ca_not', 'believe', 'that', 'people', 'think', 'excess', 'snow', 'make', 'global_warming', 'a', 'non-reality', 'wow', 'read', 'some', 'book']"
1826,"['unreal', 'top', 'yahoo', 'headline', 'analysis', 'how', 'global_warming', 'make_blizzard', 'bad', 'tcot_ocra']"
1827,"['guardian', 'bolivia', 'climate_change', 'talk', 'to', 'give', 'poor', 'a', 'voice', 'group', 'on', 'frontline', 'of', 'global_warming', 'head', 'to', 'cochabamba']"
1828,"['how', 'to', 'reform', 'the', 'intergovernmental_panel', 'on', 'climate_change', 'how', 'about', 'end', 'it']"
1829,"['just', 'like', 'evolution', 'climate_change', 'be', 'real']"
1830,"['time_magazine', 'claim', 'global_warming', 'make_blizzard', 'bad']"
1831,"['global_warming', 'will', 'make', 'world', 'more', 'fragrant', 'tcot_ocra']"
1832,"['obama', 'want', 'to', 'make', 'global_warming', 'key', 'element', 'in', 'u', 'dfnse', 'strategy', 'tcot']"
1833,"['the', 'robin', 'hood', 'tax', 'a', 'tiny', 'tax', 'on', 'banker', 'that', 'would', 'give', 'billion', 'to', 'tackle', 'poverty_and', 'climate_change', 'here', 'and']"
1834,"['politics', 'science', 'collide', 'over', 'recent', 'snow', 'storms-which', 'be', 'why', 'we', 'need', 'to', 'drop', 'warming', 'word', 'use', 'climate_change']"
1835,"['do_not', 'worry', 'with', 'global_warming', 'you', 'will', 'be', 'at', 'the', 'beach', 'swim', 'in', 'march']"
1836,"['understand', 'climate_change', ""there's"", 'an', 'ap', 'for', 'that']"
1837,"['cripple', 'by', 'blizzard', 'dc', 'announces', 'new', 'global_warming', 'agency', 'by', 'phone', 'tcot_ocra']"
1838,"['morning', 'everybody', 'any', 'of', 'you', 'still', 'skeptical', 'about', 'the', 'effect_of', 'global_warming', 'or', 'do', 'you_think', 'the', 'end', 'be', 'near', 'earthquakeinillinois']"
1839,"['reading', 'global_warming', 'in', 'one', 'state', 'at', 'power', 'line']"
1840,"['time', 'mag', 'how', 'global_warming', 'make_blizzard', 'bad', 'fail']"
1841,"['u', 'climate_change', 'portal', 'could', 'birth', 'entirely', 'new', 'industry', 'read', 'more', 'at']"
1842,"['sec', 'follow', 'through', 'with', 'guidance', 'regard', 'disclosure', 'of', 'climate_change', 'risk', 'and', 'opportunitie', 'read', 'more', 'at']"
1843,"['the', 'snowpocalypse', 'in', 'the', 'jerz', 'be', 'really', 'subpar', 'so', 'far', 'i', 'finally', 'believe_in', 'global_warming']"
1844,"['check', 'this', 'video', 'out', 'hitler', 'be', 'behind', 'global_warming', 'climategate', 'tweetcongress', 'michellemalkin', 'teaparty']"
1845,"['belief', 'in', 'human', 'role_in', 'global_warming', 'be', 'down', 'but', 'green', 'purchasing', 'be', 'up', 'sogb']"
1846,"['what', 'do', 'the', 'proponent', 'of', 'global_warming', 'consider', 'normal', 'climate_change', 'global_warming']"
1847,"['so', 'in', 'other', 'word', 'global', 'climate_change', 'have', 'it', 'benefit', 'i', 'could', 'live', 'with', 'this']"
1848,"[""dod's"", 'qdr', 'say', 'climate_change', 'may', 'accelerate', 'instability', 'or', 'conflict', 'etc', 'and', 'energy', 'be', 'two', 'key', 'security', 'issue']"
1849,"['no', 'but', 'sometimes', 'i', 'think', 'the', 'mythbusters', 'should', 'do', 'an', 'episode', 'on', 'this', 'whole', 'global_warming', 'thing', 'confirm']"
1850,"['crop', 'production', 'global_warming', 'melt', 'away', 'the', 'doc', 'be', 'in']"
1851,"['climate_change', 'in', 'u', 'tree', 'in', 'colorado', 'die', 'not', 'enough', 'water', 'in', 'calif', 'hurricane', 'katrina', 'a', 'act', 'of', 'man', 'catholicsmg10']"
1852,"['guest', 'article', '33', 'chemical', 'management', 'and', 'climate_change', 'chemical', 'be', 'an', 'integral', 'part', 'of', 'the', 'daily', 'life']"
1853,"['attention', 'knuckle-draggers', 'the', 'unusual', 'snowfall', 'in', 'be', 'because_of', 'climate_change', 'not', 'in', 'spite', 'of', 'it', 'moron']"
1854,"['another', 'snowstorm', 'head', 'for', 'washington--white', 'house', 'create', 'global_warming', 'office', 'tcot', 'green', 'politics', 'gop']"
1855,"['population', 'control', 'and', 'climate_change', 'part', '1', 'news']"
1856,"['darn', 'global_warming', 'you', 'be', 'doin', 'it', 'wrong', 'where', 'be', 'my', 'extend', 'summer', 'vacation']"
1857,"['global_warming', 'wash', 'get', 'record', 'snow', 'fall', 'another', '20', 'in', 'tomorrow', 'god', 'be', 'clearly', 'on', 'the', 'side', 'of', 'the', 'con', 'brilliant', ';)']"
1858,"[':)', 'global_warming', 'fact', 'fact', 'about', 'crude', 'oil']"
1859,"['dc', 'rally', 'april', '25', 'to', 'set', 'the', 'stage', 'for', 'senate', 'unveil', 'of', 'new', 'climate_change', 'bill']"
1860,"['a', 'sea_level', 'rise', 'so', 'do', 'the', 'level', 'of', 'climate_change', 'denial', 'via']"
1861,"['global_warming', 'degrade', 'arctic', 'faster_than', 'first', 'thought']"
1862,"['dear', 'stupid', 'people_who', 'think', 'these', 'winter_storm', ""mean_there's"", 'no', 'such', 'thing', 'a', 'global_warming', 'you', 'be', 'stupid', 'love', 'shut', 'up', 'via']"
1863,"['dear', 'stupid', 'people_who', 'think', 'these', 'winter_storm', ""mean_there's"", 'no', 'such', 'thing', 'a', 'global_warming', 'you', 'be', 'stupid', 'love', 'shut', 'up', 'via']"
1864,"['federal', 'climate_change', 'agency', 'be', 'form', 'p2', 'eco', 'green']"
1865,"['national', 'ocean', 'service', 'new_federal', 'climate_change', 'agency_form']"
1866,"['guardian', 'bolivia', 'climate_change', 'talk', 'to', 'give', 'poor', 'a', 'voice']"
1867,"['way', 'to', 'prevent', 'global_warming', 'renewable_energy', 'via']"
1868,"['global_warming', 'make', 'tree_grow', 'faster', 'green']"
1869,"['shrink', 'water', 'resource', 'a', 'major', 'climate_change', 'impact', 'reuters', 'news', 'ecomonday']"
1870,"['way', 'to', 'stop', 'global_warming', 'ipcc', 'devil', 'deserves', 'it', 'due']"
1871,"['bad', 'what', 'if', 'we', 'should', 'be', 'experience', 'a', 'crush', 'cold', 'winter', 'due_to', 'the', 'solar', 'min', 'and', 'we', 'be', 'not', 'because_of', 'climate_change']"
1872,"['what', 'would', 'a', 'year', 'without', 'summer', 'due', 'only', 'to', 'an', 'intense', 'solar', 'minimum', 'i', '1816', 'imply', 'for', 'climate_change', 'effort', 'ppl', 'will', 'not', 'get', 'this']"
1873,"['economic', 'and', 'social', 'consequence', 'of', 'global_warming', 'association', 'of', 'british', 'insurer']"
1874,"['way', 'to', 'stop', 'global_warming', 'be', 'all', 'of', 'these', 'way', 'to', 'stop', 'global_warming']"
1875,"['the', 'audi', 'green', 'police', 'will', 'play', 'right', 'into', 'all', 'the', 'crazy', 'fear', 'of', 'the', 'right', 'wing', 'global_warming', 'denier']"
1876,"['ocean', 'acidification', 'a', 'hidden', 'risk', 'of', 'global_warming']"
1877,"['climate', 'compass', 'blog', 'of', 'the', 'pew', 'center', 'on', 'global', 'climate_change']"
1878,"['damn', 'global_warming', '5', 'to', '9', 'inch', 'by', 'tomorrow']"
1879,"['global_warming', 'fact', 'world', 'leader', 'back', 'embattle', 'pachauri']"
1880,"['despite', 'the', 'sceptic', 'climate_change', 'must', 'remain', 'a', 'priority']"
1881,"['national', 'preach-in', 'on', 'global_warming', 'happens', '2/12-', '14', 'do', 'i', 'hear', 'an', 'amen']"
1882,"['climate', 'summit', 'bob', 'geldof', 'talk', 'climate_change', 'in', 'copenhagen']"
1883,"['global_warming', 'wont', 'melt', 'ignorance', 'spot']"
1884,"['snow', 'pile', 'up', 'paralyze', ""nation's"", 'capital-i', 'luv', 'climate_change', 'there_be', 'very', 'mild', 'winter', 'in', 'chicago', 'so', 'far', 'wtg']"
1885,"['you', 'be', 'bluffing', 'there_be', 'overwhelm', 'consensus', 'among', 'climate', 'scientist', 'for', 'the', 'basic', 'global_warming', 'narrative']"
1886,"['ac', 'enlist', 'a', 'drug_discovery', 'technique', 'in', 'the', 'battle_against', 'global_warming']"
1887,"[':)', 'time_magazine', 'have', 'a', 'problem', 'with', 'the', 'truth', 'about', 'global_warming', 'norwegian', 'nobel', 'committee']"
1888,"['india', 'form', 'new', 'climate_change', 'body', 'climategate', 'warmer']"
1889,"['i', 'think', 'the', 'report', 'be', 'valuable', 'in', 'term', 'of', 'visible', 'observable', 'climate_change', 'impact', 'in', 'the', 'u', 'right', 'now', 'but', 'no', 'invlvmnt']"
1890,"['global_warming', 'study', 'say', 'arctic_ice', 'melt', 'to', 'cost', 'global', 'economy', '2.4', 'trillion']"
1891,"['study', 'say', 'arctic_ice', 'melt', 'to', 'cost', 'global', 'economy', '2.4', 'trillion', 'intergovernmental_panel', 'on', 'climate_change']"
1892,"['police', 'question', 'global_warming', 'sceptic', 'scientist', 'over', 'climategate', 'email', 'leak', 'tcot_ocra']"
1893,"['you', 'can', 'demand', 'clean_energy', 'you', 'can_fight', 'climate_change', 'join', 'thisisourmoment']"
1894,"['dc', 'ft_work', 'for_greenpeace', 'to', 'stop', 'global_warming', '12_13', 'hr', 'be', 'you', 'look', 'to', 'make', 'a', 'change', 'in', 'the', 'world']"
1895,"['just', 'how', 'entertain', 'can', 'climate_change', 'really', 'be', 'green']"
1896,"['dhs', 'fossil', 'fuel', 'and', 'climate_change', 'be', 'national', 'threat', ""vladimir's"", 'blog', 'redstate', 'include', 'great', 'chart', 'tcot']"
1897,"['good', 'luck', 'what', 'can', 'our', 'family', 'do', 'to', 'help', 'stop', 'global_warming']"
1898,"[':)', 'stop', 'global_warming', 'the', 'global', 'climate', 'yes', 'it', 'still', 'warming']"
1899,"['just', 'a', 'record', 'cold', 'show', 'global_warming', 'think', 'of', 'a', 'fall', 'dow', 'rise', 'unemployment', 'a', 'sign', 'of', 'sound', 'economy', 'via', 'fb']"
1900,"['if', 'the', 'climate_change', 'long', 'enough', 'the', 'culture', 'will', 'change', 'i', 'harvard', 'university', 'via', 'glen', 'schultz']"
1901,"['to', 'change', 'be', 'not', 'a', 'good_thing', 'ask', 'the', 'climate', 'michael_scott', 'theoffice']"
1902,"['climategate', 'sec', 'demand', 'u', 'firm', 'disclose', 'global_warming', 'risk', 'to', 'shareholder', 'tcot_ocra']"
1903,"['new', 'blog_post', 'propose', 'climate_change', 'legislation', 'in', 'wisconsin', 'would', 'help', 'economy', 'brighten', ""state's"", 'energy', 'future']"
1904,"['burning', '1', 'gallon', 'of', 'gas', 'creates', '22', 'lb', 'of', 'carbon', 'dioxide-a', 'major', 'contributor', 'to', 'global_warming', 'recycle', 'with', 'u']"
1905,"['reuters', 'vancouver', 'get', 'climate-change', 'bronze', 'olympics']"
1906,"['reality', 'check', 'british', 'inquiry', 'find', 'no', 'distortion', 'of', 'climate_change', 'data', 'p2', 'science', 'tcot']"
1907,"['the', 'cfc', 'ban', 'global', ""warming's"", 'pilot', 'episode', 'tcot_ocra']"
1908,"['from', 'maple_syrup', 'to', 'snow', 'pack', 'global_warming', 'happen', 'here', 'and', 'stop', 'global_warming']"
1909,"[':p', 'scene', 'from', 'the', 'climate', 'war', 'global_warming', 'for', 'kid']"
1910,"[':)', 'debunk', 'the', 'denier', 'of', 'global_warming', 'page', '1', 'global_warming', 'swindle']"
1911,"['new', 'ozone', 'standard', 'could', 'contribute', 'to', 'warming', 'global_warming', 'for', 'kid']"
1912,"['there_be', 'no', 'clean', 'coal', 'but', 'obama', 'be', 'right', 'about', 'an', 'energy', 'and', 'climate', 'bill', 'global_warming', 'solution']"
1913,"[';)', 'global_warming', 'solution', 'there_be', 'no', 'clean', 'coal', 'but', 'obama', 'be', 'right', 'about', 'an', 'energy', 'and', 'climate', 'bill']"
1914,"['photo', 'brooklynmutt', 'it', 'be', 'snow', 'so', 'global_warming', 'be', 'a', 'myth', 'anti-intellectualism', 'at', 'it', 'fine']"
1915,"[""i've"", 'have', 'this', 'argument', 'with', 'people', 're', 'global_warming', 'climate_change', 'they', 'do_not', 'use', 'fact', 'or', 'logic', 'like', 'we', 'do']"
1916,"['snowmaggedon', 'in', 'washington', 'spur', 'climate_change', 'doubter', 'mark', 'twain', 'have', 'it', 'right', 'climate', 'be', 'what', 'we', 'expect', 'we']"
1917,"[""earth's"", 'polar', 'ice', 'sheet', 'vulnerable', 'to', 'even', 'moderate', 'global_warming', 'new', 'orleans', 'much', 'of', 'southern']"
1918,"['moonbattery', 'global_warming', 'crisis', 'strike', 'cambridge', 'massachusetts', 'red', 'scare', 'redux', 'main', 'two', 'picture', 'worth']"
1919,"['global_warming', ""dent's"", 'el', ""ni'o's"", 'protective', 'shield', 'from', 'atlantic', 'hurricane', 'increase', 'drought']"
1920,"['fox_news', 'have', 'al', ""gore's"", 'book', 'on', 'global_warming', 'in', 'the', 'snow', 'during', 'one', 'of', 'their', 'straight', 'news', 'show']"
1921,"['video', ""ms-nbc's"", 'brewer', 'claim', 'heavy', 'snowfall', 'prof', 'global_warming']"
1922,"['no_snow', 'do_not', 'disprove', 'global_warming']"
1923,"['the', 'reference', 'frame', 'global_warming', 'cause', 'snowstorm', 'in']"
1924,"['dear', 'tcot', 'climate-change', 'denier', 'hv', 'u', 'ever', 'heard', 'of', 'the', 'southern', 'hemisphere', 'it', 'have', 'the', 'hottest', 'temp', 'on', 'record']"
1925,"['climate-change', 'skeptic', 'have', 'receive', 'fat', 'check', 'from', 'exxonmobil', 'newspaper', 'exxonmobil', 'corp', 'the', ""world's""]"
1926,"['new_federal', 'office', 'for', 'global_warming', 'washington', 'time', 'amid', 'the', 'grow', 'fight', 'over', 'the', 'accuracy', 'of', 'climate', 'data']"
1927,"['power', 'elite', 'enrich', 'themselves', 'by', 'push', 'social', 'agenda', 'on', 'u', 'child', 'obesity', 'global_warming', 'al_gore', 'make', 'over', '100', 'mil', 'todate', 'tcot']"
1928,"['east', 'coast', 'be', 'probably', 'wonder', 'what', 'happen', 'to', 'global_warming', 'when', 'it', 'be', 'blizzarding', 'answer', 'climate', 'snowmageddon']"
1929,"['just', 'like', 'evolution', 'climate_change', 'be', 'real']"
1930,"['can', 'white', 'roof', 'battle', 'global_warming', 'via', 'nytimes', 'climatechange', 'architecture']"
1931,"['people_who', 'claim', 'these', 'blizzard', 'disprove', 'climate_change', 'clearly', 'do_not', 'see', 'the', 'day', 'after', 'tomorrow']"
1932,"['global_warming', 'in', 'one', 'state']"
1933,"['for', 'everyone', 'who_think', 'snowmageddon', 'disproves', 'global_warming', 'this', 'be', 'why', 'ur', 'wrong']"
1934,"['u', 'climate', 'envoy', 'say', 'china', 'tepid', 'on', 'climate_change', 'agreement']"
1935,"['global_warming', 'could', 'make', 'world', 'more', 'fragrant', 'london', 'feb', '10', 'ani_):', 'a', 'major', 'scientific', 'review', 'have', 'indicate', 'tha']"
1936,"['global_warming', 'earthquake', 'magnitude', '4.3', 'quake', 'jolt', 'part', 'of', 'illinois', '50', 'mile', 'west-northwest', 'of', 'chicago']"
1937,"['snowstorm_how', 'global_warming', 'make_blizzard', 'bad']"
1938,"['invasive_plant', 'be', 'beneficiary', 'of', 'climate_change', 'in', ""thoreau's"", 'wood', 'source', 'science', 'daily', '):', 'invasive_plant', 'co']"
1939,"['the', 'effect_of', 'organic', 'farm', 'in', 'climate_change', 'organic', 'earth']"
1940,"['energy', 'and', 'global_warming', 'news', 'for', 'february', '9', 'ford', 'to', 'unveil']"
1941,"['global_warming', 'in', 'one', 'state', 'like', 'clockwork', 'whenever', 'there_be', 'any', 'kind', 'of', 'change', 'in', 'the', 'natural', 'landscape', 'here', 'in']"
1942,"['brilliant', 'vagina', 'monologue', 'creator', 'tell', 'palin', 'to', 'look_at', 'earthquake', 'and', 'tsunami', 'for', 'global_warming', 'proof']"
1943,"['i_love', 'that', 'since', 'it', 'be', 'cold', 'climate_change', 'be', 'a', 'hoax', 'that', 'be', 'like', 'lottery']"
1944,"['climate_change', 'not', 'every', 'day', 'be', 'go', 'to', 'be', 'warmer', 'no', 'matter', 'what', 'change', 'justsayin', 'asshats', 'sciencefail', 'p2', 'tcot']"
1945,"['what', 'do', 'climate_change', 'denier', 'squawk', 'about', 'snow', 'in', 'washington', 'say', 'about', 'the', 'stubborn', 'absence', 'of', 'snow', 'at', ""vancouver's"", 'olympics', 'venue']"
1946,"[""i've"", 'officially', 'heard', 'one', 'too', 'many', 'so', 'much', 'for', 'global_warming', 'snomg', 'crack', 'we', 'need', 'to', 'save', 'or', 'create', 'some', 'new', 'joke']"
1947,"['brain_freeze', 'conservative_medium', 'still_use', 'winter_weather', 'to', 'attack', 'global_warming', 'noisemachine', 'climate']"
1948,"['solar_energy', 'can', 'be', 'use', 'to_combat', 'climate_change', 'expert']"
1949,"['30min', 'version', 'of', 'climate_change', 'recalculate', 'watch', 'the', 'full', 'version', 'through', 'foratv', 'longnowfoundation']"
1950,"['climate_change', 'place', 'future', 'of', 'the', 'winter', 'olympics', 'from', 'the', 'sierra', 'to', 'the', 'alp', 'in', 'peril']"
1951,"['foxnews.com', 'tree_grow', 'faster', 'because_of', 'global_warming', 'forest', 'could', 'be', 'grow_faster', 'now', 'than', 'they', 'be', '225']"
1952,"['wtf', 'be', 'up', 'with', 'all', 'these', 'storm', 'stoopid', 'global', 'climate_change']"
1953,"['solar_energy', 'can', 'be', 'use', 'to_combat', 'climate_change', 'expert']"
1954,"['just', 'have', 'a', 'near', 'perfect', 'shoot', 'of', 'an', 'upcoming', 'greenpeace', 'video', 'about', 'the', 'global_warming', 'denyers', 'great', 'work', 'everyone']"
1955,"['effect_of', 'global_warming', 'global_warming', 'melt', 'away', 'the', 'doc', 'be', 'in']"
1956,"['global_warming', 'melt', 'away', 'the', 'doc', 'be', 'in', 'crop', 'production']"
1957,"[""msnbc'ó"", 'ratigan', 'blame_snowpocalypse', 'on', 'global_warming', 'host', 'claim', 'heavier', 'precipitation', 'the', 'result_of', 'climat']"
