,0
3589,"['global', ""warming's"", 'fine', 'hour']"
3590,"['30', 'inch_of', 'snow', 'in_dc', 'winter', 'everywhere', 'no', 'global_warming', 'yet', 'the', 'myth', 'persists']"
3591,"['snow', 'pile', 'up', 'paralyze', ""nation's"", 'capital-i', 'luv', 'climate_change', 'there_be', 'very', 'mild', 'winter', 'in', 'chicago', 'so', 'far', 'wtg']"
3592,"['you', 'be', 'bluffing', 'there_be', 'overwhelm', 'consensus', 'among', 'climate', 'scientist', 'for', 'the', 'basic', 'global_warming', 'narrative']"
3593,"['global_warming', 'via', 'dc', 'conference', 'cancel', 'lack_of', 'interest', 'do', 'they', 'get', 'it', 'tcot_ocra']"
3594,"['ac', 'enlist', 'a', 'drug_discovery', 'technique', 'in', 'the', 'battle_against', 'global_warming']"
3595,"['india_form', 'new', 'climate_change', 'body', 'telegraph', 'the', 'move', 'be', 'a', 'significant', 'snub', 'to', 'both', 'the', 'ipcc', 'tcot']"
3596,"[':p', 'time_magazine', 'have', 'a', 'problem_with', 'the', 'truth', 'about', 'global_warming', 'al_gore', 'global_warming']"
3597,"[':)', 'time_magazine', 'have', 'a', 'problem_with', 'the', 'truth', 'about', 'global_warming', 'norwegian', 'nobel', 'committee']"
3598,"['if', 'global_warming', 'be', 'real', 'then', 'why', 'be', 'it', 'cold', 'a', 'small', 'collection', 'of', 'editorial', 'cartoon', 'for', 'your', 'amusement', 'fb']"
3599,"['india_form', 'new', 'climate_change', 'body', 'climategate', 'warmer']"
3600,"['county', 'dispute', 'global_warming', 'the', 'otero', 'county', 'commission', 'have', 'an', 'involve', 'discussion', 'with', 'citizen', 'during', 'it']"
3601,"['global_warming', 'global_warming']"
3602,"['i_think', 'the', 'report', 'be', 'valuable', 'in', 'term', 'of', 'visible', 'observable', 'climate_change', 'impact', 'in', 'the', 'u', 'right_now', 'but', 'no', 'invlvmnt']"
3603,"['be', 'interest', 'if', 'a', 'liberal', 'congressman', 'in', 'washington_dc', 'do', 'a', 'speech', 'about', 'the', 'evil', 'of', 'global_warming', 'in', 'the', 'house', 'chamber']"
3604,"['global_warming', 'study', 'say', 'arctic_ice', 'melt', 'to', 'cost', 'global', 'economy', '2.4', 'trillion']"
3605,"['study', 'say', 'arctic_ice', 'melt', 'to', 'cost', 'global', 'economy', '2.4', 'trillion', 'intergovernmental_panel', 'on', 'climate_change']"
3606,"['india_form', 'new', 'climate_change', 'body']"
3607,"['india_form', 'new', 'climate_change', 'body']"
3608,"['fact', 'brush', 'over', 'by', 'global_warming', 'fanatic', 'al_gore', 'global_warming']"
3609,"['duh', 'global_warming', 'full', 'of', 'uncertainty', 'admit', 'climate', 'scientist', 'warmer']"
3610,"['should', 'we', 'worry', 'about', 'climate_change', 'top', 'climate', 'scientist', 'at', 'uah', 'say', 'no', 'dr', 'john', 'christy', 'the', 'distinguish']"
3611,"['climate_change', 'data', 'manipulate', 'for', '20', 'year', 'news']"
3612,"['backing_down', 'on', 'climate_change', 'tcot_ocra']"
3613,"['police', 'question', 'global_warming', 'sceptic', 'scientist', 'over', 'climategate', 'email', 'leak', 'tcot_ocra']"
3614,"['you', 'can', 'demand', 'clean_energy', 'you', 'can_fight', 'climate_change', 'join', 'thisisourmoment']"
3615,"['riba', 'climate_change', 'lecture', 'series', 'free', 'event', 'sheffield', 'hallam', 'university', '24', 'march']"
3616,"['global_warming', 'skeptic', 'archive', 'penn', 'state', 'scientist', 'in', 'hot', 'seat', 'over', 'e-mail']"
3617,"['archive', 'penn', 'state', 'scientist', 'in', 'hot', 'seat', 'over', 'e-mail', 'global_warming', 'skeptic']"
3618,"['climatechange', 'keep', 'a', 'cool', 'head', 'on', 'climate_change', 'freeze', 'winter_weather', 'earthadapt.com']"
3619,"['dc', 'ft_work', 'for', 'greenpeace', 'to', 'stop', 'global_warming', '12_13', 'hr', 'be', 'you', 'look', 'to', 'make', 'a', 'change', 'in', 'the', 'world']"
3620,"['just', 'how', 'entertain', 'can', 'climate_change', 'really', 'be', 'green']"
3621,"['global_warming', ':p', 'federal_agency', 'denies', 'protection', 'for', 'tiny', 'pika']"
3622,"[':)', 'epa', 'action', 'bill', 'block', 'epa', 'authority', 'to_curb', 'global_warming', 'pollution', 'an']"
3623,"['dhs', 'fossil', 'fuel', 'and', 'climate_change', 'be', 'national', 'threat', ""vladimir's"", 'blog', 'redstate', 'include', 'great', 'chart', 'tcot']"
3624,"['good', 'luck', 'what', 'can', 'our', 'family', 'do', 'to', 'help', 'stop', 'global_warming']"
3625,"['global_warming', 'data', 'say', 'glacier', 'to', 'melt', 'by', '2035', 'proven', 'false', 'news']"
3626,"[':)', 'stop', 'global_warming', 'the', 'global', 'climate', 'yes', 'it', 'still', 'warming']"
3627,"['just', 'a', 'record', 'cold', 'show', 'global_warming', 'think', 'of', 'a', 'fall', 'dow', 'rise', 'unemployment', 'a', 'sign', 'of', 'sound', 'economy', 'via', 'fb']"
3628,"['school', 'administrator--you', 'have', 'this', 'new', 'influx', 'of', 'student', 'who', 'can', 'change', 'the', 'climate', 'of', 'your', 'school', 'be', 'intentional', 'with', 'your', 'culture']"
3629,"['if', 'the', 'climate_change', 'long', 'enough', 'the', 'culture', 'will', 'change', 'i', 'harvard', 'university', 'via', 'glen', 'schultz']"
3630,"['india', 'pull_out', 'of', 'un', 'global_warming', 'panel', 'and', 'form', 'their', 'own', 'body', 'yet', 'their', 'lead', 'scientist', 'be', 'in', 'charge', 'of', 'the', 'un', 'ipcc', 'huh']"
3631,"['india', 'to', 'pull_out', 'of', 'un', 'global_warming', 'panel', 'because_it', 'cannot_rely', 'on', 'un']"
3632,"['to', 'change', 'be', 'not', 'a', 'good_thing', 'ask', 'the', 'climate', 'michael_scott', 'theoffice']"
3633,"['the', 'global_warming', 'arguement', 'be', 'the', 'bane', 'of', 'my', 'existence']"
3634,"['climategate', 'sec', 'demand', 'u', 'firm', 'disclose', 'global_warming', 'risk', 'to', 'shareholder', 'tcot_ocra']"
3635,"['new', 'blog_post', 'propose', 'climate_change', 'legislation', 'in', 'wisconsin', 'would', 'help', 'economy', 'brighten', ""state's"", 'energy', 'future']"
3636,"['burning', '1', 'gallon', 'of', 'gas', 'creates', '22', 'lb', 'of', 'carbon', 'dioxide-a', 'major', 'contributor', 'to', 'global_warming', 'recycle', 'with', 'u']"
3637,"['be', 'global_warming', 'and', 'other', 'liberal', 'sacred', 'cow', 'a', 'secular', 'religion']"
3638,"['how', 'climate-change_fanatic', 'corrupt_science', 'michael_barone', 'gopusa']"
3639,"['climate_change', 'the', 'ruse', 'unravels', 'tcot_ocra']"
3640,"['reuters', 'vancouver', 'get', 'climate-change', 'bronze', 'olympics']"
3641,"['reality', 'check', 'british', 'inquiry', 'find', 'no', 'distortion', 'of', 'climate_change', 'data', 'p2', 'science', 'tcot']"
3642,"['the', 'cfc', 'ban', 'global', ""warming's"", 'pilot', 'episode', 'tcot_ocra']"
3643,"['from', 'maple_syrup', 'to', 'snow', 'pack', 'global_warming', 'happen', 'here', 'and', 'stop', 'global_warming']"
3644,"['global_warming', 'for_kid', 'scene', 'from', 'the', 'climate', 'war']"
3645,"[':p', 'scene', 'from', 'the', 'climate', 'war', 'global_warming', 'for_kid']"
3646,"[':)', 'debunk', 'the', 'denier', 'of', 'global_warming', 'page', '1', 'global_warming', 'swindle']"
3647,"['new', 'ozone', 'standard', 'could', 'contribute', 'to', 'warming', 'global_warming', 'for_kid']"
3648,"['there_be', 'no', 'clean', 'coal', 'but', 'obama', 'be', 'right', 'about', 'an', 'energy', 'and', 'climate', 'bill', 'global_warming', 'solution']"
3649,"[';)', 'global_warming', 'solution', 'there_be', 'no', 'clean', 'coal', 'but', 'obama', 'be', 'right', 'about', 'an', 'energy', 'and', 'climate', 'bill']"
3650,"['climate_change', 'and', 'the', 'amazon', 'rainforest', 'via']"
3651,"['im', 'sick', 'of', 'global_warming', 'commercial', 'and', 'one', 'that', 'compare', 'u', 'to', 'europe']"
3652,"['photo', 'brooklynmutt', 'it', 'be', 'snow', 'so', 'global_warming', 'be', 'a', 'myth', 'anti-intellectualism', 'at', 'it', 'fine']"
3653,"['powerful', 'art', 'installation', 'call', 'swan', 'song', 'by', 'estonian', 'artist', 'jass', 'kaselaan', 'about', 'climate_change', 'denier']"
3654,"[""i've"", 'have', 'this', 'argument', 'with', 'people', 're', 'global_warming', 'climate_change', 'they', 'do_not', 'use', 'fact', 'or', 'logic', 'like', 'we', 'do']"
3655,"['really', 'love', 'this', 'app', 'and', 'website', 'confuse', 'about', 'climate_change', ""there's_an"", 'app', 'for', 'that']"
3656,"['snowmaggedon', 'in', 'washington', 'spur', 'climate_change', 'doubter', 'mark', 'twain', 'have', 'it', 'right', 'climate', 'be', 'what', 'we', 'expect', 'we']"
3657,"['snow', 'be', 'trend', 'where', 'be', 'al_gore', 'the', 'expert', 'on', 'global_warming', 'be', 'lately', 'want', '2', 'hear', 'what', 'he', 'have', '2', 'say', 'about', 'record', 'break', 'snow', 'fall']"
3658,"[""earth's"", 'polar', 'ice', 'sheet', 'vulnerable', 'to', 'even', 'moderate', 'global_warming', 'new', 'orleans', 'much', 'of', 'southern']"
3659,"['moonbattery', 'global_warming', 'crisis', 'strike', 'cambridge', 'massachusetts', 'red', 'scare', 'redux', 'main', 'two', 'picture', 'worth']"
3660,"['global_warming', ""dent's"", 'el', ""ni'o's"", 'protective', 'shield', 'from', 'atlantic', 'hurricane', 'increase', 'drought']"
3661,"['senate', 'global_warming', 'meeting', 'on_hold', 'from', 'record', 'snow', 'fall', 'tcot', 'yes', 'this', 'disproves', 'global_warming', 'if', 'ur', 'illiterate']"
3662,"['fox_news', 'have', ""al_gore's"", 'book', 'on', 'global_warming', 'in', 'the', 'snow', 'during', 'one', 'of', 'their', 'straight', 'news', 'show']"
3663,"['video', ""ms-nbc's"", 'brewer', 'claim', 'heavy', 'snowfall', 'prof', 'global_warming']"
3664,"['no_snow', 'do_not', 'disprove', 'global_warming']"
3665,"['the', 'reference', 'frame', 'global_warming', 'cause', 'snowstorm', 'in']"
3666,"['so', 'tcot', 'if', 'snow', 'during', 'the', 'winter', 'disproves', 'global_warming', 'do', 'a', 'hot', 'day', 'during', 'summer', 'prove', 'it', 'p2']"
3667,"['so', 'tcot', 'if', 'snow', 'during', 'the', 'winter', 'disproves', 'global_warming', 'do', 'a', 'hot', 'day', 'during', 'summer', 'prove', 'it', 'p2']"
3668,"['dear', 'tcot', 'climate-change', 'denier', 'hv', 'u', 'ever', 'heard', 'of', 'the', 'southern', 'hemisphere', 'it', 'have', 'the', 'hottest', 'temp', 'on', 'record']"
3669,"['climate-change', 'skeptic', 'have', 'receive', 'fat', 'check', 'from', 'exxonmobil', 'newspaper', 'exxonmobil', 'corp', 'the', ""world's""]"
3670,"['technology', 'mechanism', 'for', 'climate_change', 'still', 'stuck', 'in', 'the', 'lab']"
3671,"['new_federal', 'office', 'for', 'global_warming', 'washington', 'time', 'amid', 'the', 'grow', 'fight', 'over', 'the', 'accuracy', 'of', 'climate', 'data']"
3672,"['big', 'govt', 'fear', 'u', 'seek', 'to', 'control', 'u', 'economically', 'thru', 'high', 'tax', 'via', 'social', 'guilt', 'mandate', 'like', 'child', 'obesity', 'or', 'global_warming']"
3673,"['climate-change_legislation', 'bury', 'under', 'record_snowfall', 'in', 'capital', 'thehill.com', 'via', 'climategate', 'capntrade']"
3674,"['when', 'democrat', 'regain', 'house', 'control', 'dhs', 'priority', 'switch', 'to', 'global_warming', 'a', 'primary', 'concern', 'senseless']"
3675,"['power', 'elite', 'enrich', 'themselves', 'by', 'push', 'social', 'agenda', 'on', 'u', 'child', 'obesity', 'global_warming', 'al_gore', 'make', 'over', '100', 'mil', 'todate', 'tcot']"
3676,"['east_coast', 'be', 'probably', 'wonder_what', 'happen', 'to', 'global_warming', 'when', 'it', 'be', 'blizzarding', 'answer', 'climate', 'snowmageddon']"
3677,"['conservative', 'use', 'snowmageddon', 'to', 'mock', 'global_warming', 'cbs', 'news', 'blog', 'conservative', 'congressman', 'be', 'use', 'washin']"
3678,"['just', 'like', 'evolution', 'climate_change', 'be', 'real']"
3679,"['ppl', 'ca_not', 'think', '4', 'themselves', 'they_will', 'cont', '2', 'believe', 'global_warming', 'even', 'believe', 'snow_storm', 'prove', 'it', 'idiot', 'be', 'so', 'malleable', 'climategate']"
3680,"['can', 'white', 'roof', 'battle', 'global_warming', 'via', 'nytimes', 'climatechange', 'architecture']"
3681,"['confuse', 'about', 'climate_change', ""there's_an"", 'app', 'for', 'that']"
3682,"['people_who', 'claim', 'these', 'blizzard', 'disprove', 'climate_change', 'clearly', 'do_not', 'see', 'the', 'day', 'after', 'tomorrow']"
3683,"['global_warming', 'in', 'one', 'state']"
3684,"['if', 'ensler', 'behar', 'represent', 'liberal', 'woman', 'that', 'be', 'such_a', 'sad', 'pathetic', 'stmt', 'global_warming', 'fanatic', 'who', 'yack', 'about', 'their', 'vagina', 'pathetic']"
3685,"['understand', 'climate_change', ""there's_an"", 'ap', 'for', 'that']"
3686,"['un', 'climate_change', 'panel', 'base', 'claim', 'on', 'student', 'dissertation', 'where', 'be', 'the', 'outrage', 'tcot', 'medium']"
3687,"['for', 'everyone', 'who_think', 'snowmageddon', 'disproves', 'global_warming', 'this', 'be', 'why', 'ur', 'wrong']"
3688,"['junk', 'science', 'report', 'a', 'fact', 'how', 'stupid', 'do', 'they', 'think', 'we', 'be', 'time_mag', 'how', 'global_warming', 'make_blizzard', 'bad']"
3689,"['expect', 'a', 'global_warming', 'exreme', 'weather', 'relief', 'tax', 'or', 'snow', 'stimulus', 'storm', 'cost', 'taxpayer', '100', 'million', 'a', 'day']"
3690,"['global_warming', 'theory', 'snow', 'all', 'over', 'baltimore', 'and', 'new', 'england']"
3691,"['ironic', 'tidbit', 'of', 'the', 'day', 'senate', 'global_warming', 'hearing_cancel', 'due_to', 'the', 'blizzard']"
3692,"['u', 'climate', 'envoy', 'say', 'china', 'tepid', 'on', 'climate_change', 'agreement']"
3693,"['global_warming', 'could', 'make', 'world', 'more', 'fragrant', 'london', 'feb', '10', 'ani_):', 'a', 'major', 'scientific', 'review', 'have', 'indicate', 'tha']"
3694,"['global_warming', 'earthquake', 'magnitude', '4.3', 'quake', 'jolt', 'part', 'of', 'illinois', '50', 'mile', 'west-northwest', 'of', 'chicago']"
3695,"['snowstorm_how', 'global_warming', 'make_blizzard', 'bad']"
3696,"['another', 'snowstorm', 'what_happen', 'to', 'global_warming', 'by', 'bryan', 'walsh', 'wednesday', 'feb', '10', '2010', 'alex', 'brandon', 'ap', 'a']"
3697,"['invasive_plant', 'be', 'beneficiary', 'of', 'climate_change', 'in', ""thoreau's"", 'wood', 'source', 'science', 'daily', '):', 'invasive_plant', 'co']"
3698,"['2', 'quote', ""ackroyd's"", 'snl', 'anchor', 'joy', 'behar', 'u', 'ignorant', 'slut', 'you_believe', 'in', 'global_warming', 'and', 'u', 'mock', 'palin', 'ur', 'an', 'idiot']"
3699,"['the', 'effect_of', 'organic', 'farm', 'in', 'climate_change', 'organic', 'earth']"
3700,"['be', 'everything', 'demented', 'sad', 'pathetic', 'about', 'liberalism', 'they', 'think', 'vagina_monologue', 'global_warming', 'be', 'important', 'topic']"
3701,"['these', 'people', 'certifiably', 'insane', ""there's_no"", 'freak', 'global_warming', 'you', 'old', 'crank', 'jane', 'fonda', 'the', 'rest', 'be', 'cont']"
3702,"['2011', 'budget', 'commitment', 'of', 'improve', 'energy', 'efficiency', 'to', 'help', 'curb', 'greenhouse_gas', 'emission', 'that', 'lead', 'to', 'climate_change']"
3703,"['white_house', 'proposes', 'a', 'new_agency', 'to', 'study', 'climate_change', 'too', 'many', 'comment', 'to', 'post', 'tcot']"
3704,"['global_warming', 'hysteria', 'presumes', '3', 'thing', '1', 'it', 'exists', '2', 'it', 'be', 'man-made', '3', 'it', 'be', 'bad', 'all', '3', 'must', 'be', 'true', 'this', 'winter', 'may', 'prove', 'all', '3', 'false']"
3705,"['global_warming', 'hysteria', 'presumes', '3', 'thing', '1', 'it', 'exists', '2', 'it', 'be', 'man-made', '3', 'it', 'be', 'bad', 'all', '3', 'must', 'be', 'true', 'this', 'winter', 'may', 'prove', 'all', '3', 'false']"
3706,"['we', 'be', 'expect', 'another', 'deluge', 'of', 'global_warming', 'tonight']"
3707,"['energy', 'and', 'global_warming', 'news', 'for', 'february', '9', 'ford', 'to', 'unveil']"
3708,"['global_warming', 'in', 'one', 'state', 'like', 'clockwork', 'whenever', 'there_be', 'any', 'kind', 'of', 'change', 'in', 'the', 'natural', 'landscape', 'here', 'in']"
3709,"['los_angeles', 'palin_call', 'global_warming', 'a', 'bunch', 'of', 'snake_oil', 'science']"
3710,"['to', 'me', 'this', 'winter', 'be', 'proof_that', 'god', 'have', 'a', 'sense', 'of', 'humor', 'at', 'the', 'expense', 'of', 'the', 'climate_change', 'worshiper']"
3711,"['like', 'newt', 'but', 'ca_not', 'support', 'anyone', 'who', 'give', 'any', 'credence', 'to', 'global_warming']"
3712,"['sea', 'lion', 'abandon', 'galapagos', 'island', 'for', 'warm', 'peruvian', 'water', 'climate_change']"
3713,"['brilliant', 'vagina_monologue', 'creator', 'tell', 'palin', 'to', 'look_at', 'earthquake', 'and', 'tsunami', 'for', 'global_warming', 'proof']"
3714,"['palin', 'global_warming', 'just', 'snake_oil', 'cbs', 'news', 'former_alaska', 'governor', 'dismisses', 'climate_change', 'research', 'at', 'cal']"
3715,"['wait', 'it', 'out', 'global_warming', 'be', 'the', 'trend', 'be', 'what', 'i', 'hear', 'anyway', ';-)', 'agw', 'environitwits', 'ecofascism', 'tcot', 'snomg']"
3716,"['tcot', 'ap', 'photo', 'from', 'va', 'global-warming', 'scientist', 'on', 'a', 'lunch', 'break']"
3717,"['democrat', 'party', 'support', 'prostitution', 'abortion', 'pot', 'homosexuality', 'nambla', 'global_warming', 'acorn', 'eciu', 'atheist', 'tcot', 'beck', 'fox_news']"
3718,"['the', 'radical', 'right', 'be', 'so', 'homophobic', 'that', 'they', 'be', 'blame', 'global_warming', 'on', 'the', 'aid', 'quilt', 'dennis', 'miller', 'b4', 'conversion']"
3719,"['i_love', 'that', 'since', 'it', 'be', 'cold', 'climate_change', 'be', 'a', 'hoax', 'that', 'be', 'like', 'lottery']"
3720,"['climate_change', 'not', 'every', 'day', 'be', 'go', 'to', 'be', 'warmer', 'no', 'matter', 'what', 'change', 'justsayin', 'asshats', 'sciencefail', 'p2', 'tcot']"
3721,"['conservative', 'hot', 'about', 'global_warming', 'ballot', 'measure', 'your', 'thought', 'about', ""california's"", 'ab32', 'suspend', 'it', 'fb']"
3722,"['what', 'do', 'climate_change', 'denier', 'squawk', 'about', 'snow', 'in', 'washington', 'say', 'about', 'the', 'stubborn', 'absence', 'of', 'snow', 'at', ""vancouver's"", 'olympics', 'venue']"
3723,"['will', 'climate_change', 'make', 'the', 'world', 'smellier']"
3724,"[""i've"", 'officially', 'heard', 'one', 'too', 'many', 'so_much', 'for', 'global_warming', 'snomg', 'crack', 'we_need', 'to', 'save', 'or', 'create', 'some', 'new', 'joke']"
3725,"['utah', 'legislature', 'house', 'formally', 'question', 'global_warming', 'by', 'bob', 'bernick', 'jr', 'salt_lake', 'city', 'with', 'most', 'democrat']"
3726,"['fuck', 'you', 'man', 'i', 'be', 'your', 'big', 'supporter', 'then', 'you', 'let', 'it', 'rain', 'like', 'noah', 'ark', 'fuck', 'your', 'theory', 'on', 'global_warming']"
3727,"['and', 'she', 'can', 'then', 'extend', 'it', 'to', 'global_warming', 'et', 'al', 'and', 'say', 'ha', 'hologram-illusion-lalala']"
3728,"['palin', 'dismisses', 'climate_change', 'a', 'snake_oil', 'science']"
